record_file	referenced_path	status	note
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/HTS61_RAW_IMPLEMENTATION_DIAGNOSTICS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/HTS61_RELEASE_ENDPOINT_CONTRACT_CHECKS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/HTS61_SELECTED_MEMBER_PROVENANCE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/HTS61_SELECTION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/HTS61_SEMANTIC_DATA_FAMILY_MEMBERSHIP.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/HTS61_SOURCE_ADEQUACY_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/HTS61_SOURCE_FREEZE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/MANIFEST.json	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/README_RUN.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW/SHA256SUMS.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW.zip	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS61_RESULTS_FOR_REVIEW.zip.sha256	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/CANONICAL_STATE_THROUGH_HTS61.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS61_CANONICALIZATION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_AUDIT_STDERR.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_AUDIT_STDOUT.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_BURNIN_SENSITIVITY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_CHAIN_SUPPORT.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_CLASSIFICATION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_DIRECTED_FIXED_BLOCK_DECOMPOSITION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_DIRECTED_LOO_STABILITY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_ENDPOINT_BLOCK_COUPLING.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_EXECUTION_CONTRACT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_EXECUTION_REPORT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_INDEPENDENT_AUDIT_CHECKS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_INDEPENDENT_AUDIT_RESULT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_LIKELIHOOD_MEMBERSHIP.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_ORIGINAL_ROOT_INVENTORY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_PREFLIGHT_RESULT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_PREFLIGHT_TEST_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_RAW_IMPLEMENTATION_DIAGNOSTICS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_RELEASE_ENDPOINT_CONTRACT_CHECKS.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_SELECTED_MEMBER_PROVENANCE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_SELECTION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_SEMANTIC_DATA_FAMILY_MEMBERSHIP.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_SOURCE_ADEQUACY_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/HTS62_SOURCE_FREEZE.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/MANIFEST.json	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/README_RUN.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW/SHA256SUMS.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW.zip	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS62_RESULTS_FOR_REVIEW.zip.sha256	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS63_RESULTS_FOR_REVIEW/CANONICAL_STATE_THROUGH_HTS62.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS63_RESULTS_FOR_REVIEW/HTS62_CANONICALIZATION_AUDIT.md	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS63_RESULTS_FOR_REVIEW/HTS63_AUDIT_STDERR.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS63_RESULTS_FOR_REVIEW/HTS63_AUDIT_STDOUT.txt	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS63_RESULTS_FOR_REVIEW/HTS63_BURNIN_SENSITIVITY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS63_RESULTS_FOR_REVIEW/HTS63_CHAIN_SUPPORT.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS63_RESULTS_FOR_REVIEW/HTS63_CLASSIFICATION.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
reproduction/first_season/capsules/posterior_attribution/fresh_replay_records/E002_SHA256SUMS.txt	HTS63_RESULTS_FOR_REVIEW/HTS63_DIRECTED_LOO_STABILITY.tsv	NOT_INCLUDED_IN_COMPACT_TREE	Historical checksum reference retained for provenance; referenced source-package/transport member is not part of the compact repository.
